Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Population density (people per sq. km of land area) [EN.POP.DNST],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],"Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",Urban population growth (annual %) [SP.URB.GROW],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Time required to start a business (days) [IC.REG.DURS],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Statistical Capacity Score (Overall Average) (scale 0 - 100) [IQ.SCI.OVRL],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Net migration [SM.POP.NETM],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD]
2005,YR2005,Aruba,ABW,94483,1.00307718391638,180,524.905555555556,..,..,1925065881.92444,20370,2730958520.78107,28900,..,73.811,1.777,38.691,..,..,..,..,..,88.1979675292969,111.37671661377,95.9417572021484,0.963389992713928,..,4.2,..,..,0.193588048559493,..,..,..,2359776536.31285,-0.384927066450572,5.06249126984655,0.0173295454545455,16.2991240530303,68.0871212121212,76.9886363636364,33.1676136363636,..,..,..,..,..,109.4556693,..,..,368.848484848485,112.2681966,..,..,579,819846.096273242,-207798005.868163,..
2005,YR2005,Australia,AUS,20176844,1.21729073052406,7741220,2.62640667508428,..,..,619934630194.629,30730,641519898354.601,31790,..,80.8414634146341,1.807,15.998,..,99.4,5.7,..,94,..,102.739318847656,..,..,0.1,1306801,..,3.80756097560976,1.35808044012136,5624.19201932671,18.3423134132321,10571.4253428336,695328522026.763,3.15375271041142,3.82436039577365,2.88693365739529,24.6308353316914,18.2345398442686,20.9480542227162,27.4719274839284,27.011350097197,3,..,24.7683598471662,1.80249267959937,91.31591136,..,..,33.2760691774261,130.9702366,..,..,132109,940407766.641077,-25093141435.1896,..
2005,YR2005,Austria,AUT,8227829,0.681267248299787,83879,99.7070891904993,12.6,0.2,319010043032.46,38770,287476798281.967,34940,8.8,79.3317073170732,1.41,13.004,..,98.6,4.9,..,75,..,100.832618713379,100.35334777832,0.966250002384186,..,38506.7,..,6.44431818181818,0.204609524563365,4085.56765095628,9.26611355969716,7977.68159741774,316092273276.015,2.24406532463878,2.53779415754438,1.25939963482441,27.0742425967636,48.6197522046932,45.4140534786122,23.825245637086,43.5413113992351,25,..,25.5139554642579,0.850142574026263,105.3234981,..,..,79.8845847710761,95.04421568,..,..,50282,2313507128.00776,81096089418.116,..
2005,YR2005,Azerbaijan,AZE,8391850,1.02226559239828,86600,101.522501814662,..,0,10804721601.2257,1290,50112940094.2678,5970,10.8,67.562,2,38.001,..,94.4,52,..,67,93.4306182861328,95.526969909668,..,..,0.2,10098.573,..,145.409735058534,1.40475551381099,1599.9606761322,3.57966371128265,2388.38873430769,13245716099.0057,27.9615381082131,14.7234965182528,9.08684368137353,58.5242563385905,62.9411060091835,52.9007785985227,41.5348372928728,..,113,..,..,2.29906967458575,25.90039991,..,78.8888888888889,90.5877787981633,136.990691,2247015897.2,2.90572307824734,16436,623235000,4476396000,210399993.896484
2005,YR2005,"Bahamas, The",BHS,347804,1.36492139898865,13880,34.7456543456543,..,..,9932036863.30333,28560,9974318030.5535,28680,..,72.765,2.05,44.139,..,98.7,16.9,..,85,101.865493774414,100.398338317871,88.4579315185547,0.979839980602264,2,5098.6,..,..,1.41578081415146,2001.12707156904,6.06663492971855,..,9836200000,3.39526008245915,5.05684575856435,1.06443545271548,10.8090522762856,38.7598869482117,42.6363839694191,27.3367763973892,11.22147780647,..,59.5382363107704,10.0017079766577,..,65.48832101,..,..,29.0864358187105,99.88593594,..,..,800,..,563414700,..
2005,YR2005,Bahrain,BHR,901921,7.89520208580362,740,1218.81216216216,..,..,14713723046.3239,16310,39345206906.1066,43620,..,76.931,2.619,19.42,..,97.5,10.6,..,99,101.628448486328,95.745979309082,96.2000732421875,1.06912994384766,0.1,4.45,..,5696.59091,7.92131636610236,11510.3185312239,22.9399254857771,21024.0142983698,15968723404.2553,6.76899787107483,13.7349678263372,..,..,83.8940482059345,64.4194769029886,26.7352737398905,..,..,..,..,3.21438109533007,85.05212763,..,..,122.95910889638,125.7977302,..,..,53401,..,1048601306.14142,..
2005,YR2005,Bangladesh,BGD,140912590,1.51797511096499,148460,1082.52738726281,40,24,76597955075.9758,540,303067115075.301,2150,8.8,67.299,2.808,121.664,..,..,64.5,37.3,88,66.3205490112305,101.647811889648,46.9628295898438,1.05332005023956,0.1,19043.351,..,..,4.14458215704186,161.758867678183,0.232129713068738,173.731814878997,69442943089.4309,6.53594494076071,4.58636070444946,18.5710395455964,23.2998442190711,14.3928418979283,20.0040929665367,25.8304355145863,8.9489913342907,..,..,7.13567003946154,1.09089436952842,6.386938172,..,72.2222222222222,33.38856184442,81.55326077,18503086016.3,7.6125178519162,-715970,4314502845.76468,813321971.875196,1251619995.11719
2005,YR2005,Barbados,BRB,269477,0.361350772944923,430,626.690697674419,..,..,3658306711.22345,13580,3909113037.30563,14510,..,74.89,1.788,47.61,..,100,15.7,..,93,91.6477966308594,96.1287536621094,108.539001464844,0.993229985237122,0.9,63,..,87.5,-0.233627825573633,1447.24781706788,5.26946625160834,..,3819500000,3.95545760352627,6.66772455718502,1.58659510407121,14.9456735174761,44.8147663306716,52.8014137976175,18.9187066369944,27.9799688302134,..,..,26.7347427673779,..,76.51487882,..,..,51.3941615394685,114.8457615,..,..,-172,94455423.8,390061395.8643,-629999.995231628
2005,YR2005,Belarus,BLR,9663915,-0.683005560010688,207600,47.6446879945571,12.7,0.9,27219203595.9616,2820,93400148664.821,9660,8.9,68.8512195121951,1.252,22.343,72.6,100,8.7,1.3,99,98.8684463500977,98.4313812255859,..,..,0.1,84515,..,5.01764705882353,-0.0354759540457049,2768.82153868282,5.87546545880183,3245.37208781327,30207567316.6202,9.40000152357688,18.9721606003942,8.51859080856531,37.8387848851416,59.7978087236099,59.08654296872,28.4604661956657,33.7785670484776,80,..,20.1496562779039,1.49845313530187,41.26253389,..,83.3333333333333,108.20798529518,99.36761952,5300175946.7,3.95663835761126,-11902,198600000,306600000,58009998.3215332
2005,YR2005,Belgium,BEL,10478617,0.550055708089009,30530,346.057364597094,..,0.2,395908859774.115,37780,352001708926.337,33590,8.7,78.9804878048781,1.76,10.783,..,..,5,..,88,..,100.462341308594,159.89013671875,1.06991994380951,..,6785.85,..,53.2175,0.604479238401223,5555.61578402951,10.5557823718867,8509.99707308703,385714762230.039,2.32173705381926,2.08307421275387,0.840639973990251,22.5737781481988,74.2828289213953,70.2462217485879,23.6810632000764,40.4514807236284,34,..,25.4713299290151,1.09156005763437,91.32561654,..,..,169.322013039909,99.02597331,..,..,46280,6884305723.77046,33662010793.5663,..
2005,YR2005,Belize,BLZ,280375,2.98554490009989,22970,12.2917580008768,..,..,1399738157.48889,4990,2424834534.30466,8650,..,69.376,3.129,90.57,..,89.3,20.9,..,95,98.4410781860352,113.270957946777,76.4665832519531,0.983900010585785,1.6,14253.45,..,0.661861074705111,2.94747417349311,574.230940704414,1.67632634438843,..,1461500000,2.19843795198149,2.91910732784508,9.82463564830653,16.9510605542251,46.1170030790284,47.6907287033869,17.8925761204242,17.9269243927472,57,..,16.2417379404721,0.961314171602944,34.23985733,..,66.6666666666667,62.4016421484776,85.10346335,1023162269.1,36.8493020363895,2397,44693322.844602,126908465.922063,11720000.2670288
2005,YR2005,Benin,BEN,8149419,3.177348170646,114760,72.2722507981554,..,..,6571349689.22837,810,16347374768.4514,2010,..,57.125,5.676,109.721,..,75,121.6,..,61,..,100.838829040527,..,..,1.3,38851.5,..,1.2621359223301,4.42828090728256,306.682599090806,0.355853600774169,72.2750910218262,6567654493.50831,1.71316456361184,4.29366413526147,26.6894285026991,21.6135923867357,18.483639980467,20.6122912074473,12.0860448919113,..,34.5,..,..,0.680970684993479,7.316681103,..,56.6666666666667,24.3009129298373,106.0623822,1557801170.5,6.07335600317587,30492,146939347.933076,-8788860.12677477,349079986.572266
2005,YR2005,Bermuda,BMU,64154,0.647413398667903,54,1188.03703703704,..,..,..,..,..,..,..,78.6853658536586,1.76,24.313,..,..,..,..,..,90.4875106811523,97.5409774780273,78.7026290893555,1.09012997150421,..,10,..,..,0.647413398667903,..,..,..,4868136000,1.67420611410508,6.7623747376536,0.80164153178958,9.95111886767338,..,..,..,..,..,..,..,..,83.73836526,..,..,21.2401625591397,91.30042935,..,..,-80,0,43700000,..
2005,YR2005,Bhutan,BTN,663323,2.03035343996667,38394,17.4022876931553,..,..,775986597.838078,1170,2594467186.74377,3910,..,65.805,2.798,53.76,..,52.3,57.6,..,93,66.098518371582,91.0595779418945,44.5511016845703,0.960030019283295,0.3,26556.45,..,..,5.7478073971772,307.542479304954,0.482419564597403,..,796938120.181406,7.287249352187,5.90277545415026,20.1999744993388,36.9170825694604,39.3023404705545,66.2218917004601,54.0352861465292,17.2602247494806,62,..,8.57626825591557,..,5.427220223,..,57.7777777777778,80.8092854001522,136.9489746,656602174.2,..,1779,0,6210884.3515,78769996.6430664
2005,YR2005,Bolivia,BOL,9377388,1.7329882488039,1098580,8.65631680974799,..,15.6,9396877270.88946,1000,36257389727.6557,3870,2,64.386,3.558,81.135,..,..,56.3,..,89,..,114.813163757324,87.0177612304688,0.981779992580414,0.3,540937,..,0.673346313212521,2.450839930909,553.924930908266,1.07172703003597,469.213815190328,9549077918.69677,4.42143312687979,5.94079763021928,11.7927215329112,26.2692194219914,35.5481429306567,32.0937984307176,14.2536216336637,22.9723882357329,49,71.2736519099378,16.2151641027597,1.717004422633,25.82171069,..,70,55.0629081128872,114.8187211,6967641266.1,15.6635210117697,-14657,337040056.699114,-238620000,542880004.882813
2005,YR2005,Bosnia and Herzegovina,BIH,4094297,-1.17913407901923,51210,79.96673828125,..,..,11522373325.7293,2810,25415388799.3059,6210,..,75.42,1.203,17.153,..,99.9,8.9,..,90,..,..,..,..,..,21071.55,..,1.06676056338028,-0.455501858145626,1230.97493904326,3.96405037109821,2197.69108103296,11222953328.6704,3.89717798992193,6.18901576798206,8.29736825390212,21.4328391329964,24.3164228910803,60.0390399307182,28.7397822003268,35.510791697612,93,..,19.8860927318636,1.54421965764078,38.94116621,..,52.2222222222222,84.3806413754542,101.0648021,7007652582.9,7.34013598738177,-37107,2037731948.23597,623812851.5592,539890014.648438
2005,YR2005,Botswana,BWA,1892807,1.79764812587178,581730,3.33987436698251,..,..,8877968958.67156,4690,18832501287.1281,9950,..,52.61,3.08,59.696,..,94,71.3,..,93,97.716926574707,111.148590087891,83.6109466552734,1.00091004371643,24.6,170292,..,8.14393939583333,2.61610217385376,986.049290815176,2.26119208657214,1392.11234954224,9918907108.09702,4.55664567300684,15.4717065474711,1.82838052405033,42.8549522076655,52.9235535447696,35.5817985125809,25.374133887578,..,125,..,..,2.85800418504025,29.78549847,..,72.2222222222222,76.4802000596153,90.38636039,460538960.4,0.934225509445771,4771,117744505.789808,420854175.013436,48270000.4577637
2005,YR2005,Brazil,BRA,186797334,1.11720287765336,8515770,22.3491511269254,..,10,743913039336.817,3980,1987185833915.66,10640,2.9,71.753,1.974,77.864,..,98.6,24.8,..,98,..,133.262161254883,101.2919921875,1.02884995937347,0.4,5313346.5,..,1.01943119590178,1.49578304716073,1152.75656985554,1.77566775359549,2008.56721006521,891630177209.99,3.20213206130431,7.43122475252851,4.6511688230456,24.1725782837817,15.2438292672646,11.8429659475288,17.20488346411,..,..,..,..,1.52401339252107,46.15180215,..,86.6666666666667,21.9998161809414,99.71589304,188364545589.9,45.8097063907714,-42926,2805358000,15459981604.1196,217240005.493164
2005,YR2005,British Virgin Islands,VGB,23497,3.38472542151015,150,156.646666666667,..,..,..,..,..,..,..,74.723,1.341,28.028,..,100,15.4,..,..,107.75862121582,112.325576782227,117.331672668457,1.01785004138947,..,36.55,..,..,4.08096829640126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.39893913,..,..,658,..,-7142639000,..
2005,YR2005,Brunei Darussalam,BRN,366717,1.72066656308508,5770,69.5857685009488,..,..,8429133526.82658,22990,27474956035.5065,74920,..,74.731,2.022,20.331,..,99.7,9.5,..,98,107.359306335449,110.629699707031,96.587532043457,0.972459971904755,..,3885,..,1.08235294117647,2.2262293640862,6048.01522700066,13.6072223843404,8426.11605134204,9531402847.87311,0.38750720823208,18.7663191432748,0.946593335407581,71.5603386670035,70.1684471590321,27.2891694625922,11.3667044608845,..,..,..,..,2.3494276381516,63.5094637,..,..,81.2052551291246,159.9912389,..,..,1163,..,175068516.562807,..
2005,YR2005,Bulgaria,BGR,7658972,-0.752977445493645,111000,70.4986377025037,..,..,29128950814.9071,3800,79042085273.0348,10320,..,72.5609756097561,1.37,39.903,64.4,99.4,13.3,..,96,98.6592636108398,103.358596801758,89.2280578613281,0.967949986457825,0.1,35560,..,30.2693333333333,-0.254448057069833,2597.89616674405,6.2658541744854,4165.18039235553,29869284035.3218,7.05634894025069,6.59425924481347,7.28368572889434,24.2323985840088,42.5295657507757,57.1846454619625,27.7396716608631,35.1702120328628,39,..,20.8855219915078,2.25289822173234,79.90716067,..,86.6666666666667,100.109530461592,97.13713399,18507353591.6,25.2721746611776,-3832,1612912427.00584,4098122930.77934,..
2005,YR2005,Burkina Faso,BFA,13876127,3.14899280596388,274220,50.7168384502924,..,..,6137861272.03951,440,16153195620.5176,1160,..,53.092,6.182,128.128,..,..,152.8,..,84,31.7365798950195,58.3271903991699,14.2987804412842,0.782329976558685,1.4,69665,..,6.544,6.83787769629743,..,0.0763901874622177,..,6146352742.03313,8.66187322841225,3.73938539728054,26.7709190270281,20.1658324331189,9.84184747809064,24.3303222900142,17.5635935306702,11.3144980387629,40,..,10.4497340755746,1.35139448644928,4.565784098,..,66.6666666666667,28.1142341242914,85.0907426,2011339006.1,7.9470610405809,9794,56664819.5959556,52130040.8814284,698190002.441406
2005,YR2005,Burundi,BDI,7388874,3.69979693670807,27830,287.728738317757,..,..,995526620.226244,130,4127881290.60415,560,..,53.023,6.708,80.494,9.1,31.8,124.7,35.2,87,33.9464302062988,80.9731063842773,12.9839296340942,0.837559998035431,2.2,1939.4,..,2.78429423459245,6.2493860070609,..,0.0203007935932409,..,1117113045.65222,0.900000000901912,18.8415894769233,40.8481233922949,16.9330035986109,6.20000016552948,28.8999986757642,18.203587685931,..,13,..,..,4.43619004108442,2.070680864,..,45.5555555555556,29.2718808783656,107.5344515,1287893069.1,40.5188797225616,17913,71562.1616149131,584701.692574561,365579986.572266
2005,YR2005,Cabo Verde,CPV,492827,1.27507062329957,4030,122.289578163772,..,..,1001870336.47973,2030,1858712024.94059,3770,..,72.68,2.933,95.482,61.3,77.5,28,..,92,81.7521667480469,114.227310180664,71.0100631713867,1.02049994468689,0.6,412.2,..,8.43333333333333,2.74713750733129,200.881851034947,0.892808221984214,..,972241336.910099,6.91245798811823,-1.79488319809977,9.00118732269349,19.2110778495222,37.7773604608664,66.5664793961861,..,27.6038406715747,60,..,21.0769713606117,0.649497233340122,16.58205297,..,68.8888888888889,46.90193501227,98.37792263,477481514.4,9.57361109861946,-3673,136692598.596987,80513541.3322083,162869995.117188
